		2021-11-18	2021-12-16	2022-01-20	2022-02-17	2022-03-18	2022-04-22	2022-05-18	2022-06-15	2022-07-08	2022-08-17	2022-09-16	2022-10-13	2022-11-16	2022-12-15	2022-12-20	2023-01-10	2023-02-03	2023-02-21	2023-03-16	2023-04-14	2023-05-17	2023-06-15	2023-07-25	2023-08-17	2023-09-15	2023-10-20	2023-11-17	2023-12-14	2024-01-19	2024-02-15	2024-03-14	2024-04-19	2024-05-16	2024-06-13	2024-07-18	2024-08-16	2024-09-20	2024-10-18	2024-11-14
plumbers east deep creek		39	43	38	8	7	7	8	12	8	5	6	8	8	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	1	1	1	1	1	1	1	2	2	2	2
plumbers gympie		13	12	11	10	10	10	11	11	11	11	12	12	11	12	12	11	11	9	9	8	9	8	7	7	7	6	6	6	6	5	6	6	5	4	2	5	4	4	3
plumbers jones hill		5	5	8	7	3	3	3	5	4	5	3	4	4	4	4	4	4	4	3	4	4	6	7	6	5	5	5	6	5	5	5	6	5	3	3	3	2	16	4
plumbers lagoon pocket		3	3	3	3	2	2	2	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	-	3	3	2	1	2	3	1	1	1	1	1	1	3	2	3	3
plumbers monkland		2	1	3	1	2	2	2	3	2	3	3	2	2	2	3	2	3	3	3	3	2	3	4	4	2	2	2	2	2	2	2	1	1	1	2	3	3	2	3
plumbers nahrunda		2	1	1	2	2	2	2	1	3	3	3	2	1	1	1	1	1	1	1	2	1	2	3	3	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2
plumbers pie creek		4	3	3	3	3	4	4	7	4	6	4	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	4	4	3	3	3	3	2	2	3	3	3	4
plumbers southside		12	3	3	3	14	3	10	12	13	16	13	14	14	14	13	13	15	13	15	17	15	18	15	16	17	15	16	18	17	15	18	14	15	15	16	17	17	17	17
plumbers tamaree		1	2	10	1	2	1	1	2	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	2	5	1	1	1	2	2	2	2	1	1	1	1	1	2	3
plumbers the dawn		4	4	3	4	3	2	3	4	1	2	2	2	3	1	1	1	2	1	1	2	2	2	2	3	2	1	1	1	2	2	2	2	2	3	2	3	3	2	3
plumbers the palms		2	1	2	2	2	2	2	1	1	2	2	1	1	1	2	1	1	3	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
plumbers veteran		-	-	-	-	3	4	-	-	-	5	5	4	8	8	7	5	3	2	3	-	5	4	4	6	1	3	2	1	2	3	2	3	2	2	2	1	3	15	2
plumbers victory heights		2	3	3	-	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	4	2	2	2	2	2	3	2	2	1	1	1	1	2	2	2	1
tap repairs araluen		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tap repairs banks pocket		3	3	4	1	2	2	1	2	2	5	6	5	6	6	6	6	-	6	2	2	2	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
tap repairs canina		4	1	1	2	1	1	1	1	2	4	3	2	2	1	1	2	1	2	2	2	2	5	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
tap repairs chatsworth		1	1	1	1	2	2	2	4	3	3	2	-	2	2	2	2	2	2	2	2	2	2	3	3	1	2	1	1	1	1	1	2	2	1	1	1	1	4	1
tap repairs east deep creek		2	9	2	2	1	1	2	2	2	2	2	2	3	1	1	1	2	2	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tap repairs gympie		1	2	1	3	2	2	2	3	2	4	4	5	5	4	4	4	6	7	8	8	8	7	5	4	2	5	6	4	5	3	4	3	3	2	2	4	5	7	5
tap repairs jones hill		1	2	3	3	4	2	3	4	3	4	3	3	3	2	2	2	7	2	5	3	5	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tap repairs lagoon pocket		1	1	4	1	1	1	1	3	3	3	1	1	1	1	1	1	2	1	2	2	2	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tap repairs monkland		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tap repairs nahrunda		1	1	1	2	2	1	2	2	2	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	2	1	1	1	1	1	1	1
tap repairs pie creek		1	1	1	3	2	2	2	2	3	1	2	3	2	2	2	2	2	2	2	3	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
tap repairs southside		3	7	2	9	16	9	10	11	11	8	32	20	6	12	13	12	8	7	7	11	16	14	14	-	-	-	-	-	-	-	31	9	7	8	11	12	58	52	45
tap repairs tamaree		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tap repairs the dawn		2	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1
tap repairs the palms		1	1	1	1	1	1	1	1	1	3	1	1	1	1	-	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
tap repairs veteran		1	2	2	2	1	1	1	1	1	7	3	4	2	1	1	1	-	9	1	17	20	7	1	1	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1
tap repairs victory heights		1	1	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs araluen		1	1	1	1	1	1	1	2	1	2	2	3	1	1	1	1	3	4	3	10	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs banks pocket		3	1	4	1	1	2	1	2	2	3	1	1	1	1	1	1	1	1	1	2	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs canina		6	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs chatsworth		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1
toilet repairs east deep creek		9	62	30	3	4	4	4	2	4	3	2	3	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs gympie		5	5	6	8	7	8	7	6	7	6	6	6	4	5	6	4	7	6	6	6	6	5	6	5	4	3	2	2	3	2	1	1	1	1	2	2	4	3	2
toilet repairs jones hill		1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	2	2	3	3	4	3	2	1	2	2	1	2	2	2	1	1	2	1	1	1	1	1
toilet repairs lagoon pocket		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs monkland		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs nahrunda		1	1	1	2	2	2	1	2	2	2	2	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
toilet repairs pie creek		1	1	1	1	2	2	2	3	3	4	3	4	2	2	2	2	2	2	2	3	3	3	2	2	2	1	1	2	2	3	3	1	1	1	1	2	1	1	1
toilet repairs southside		1	1	1	1	1	3	1	2	1	6	2	2	1	1	1	1	9	4	3	5	3	4	2	4	2	5	4	4	7	8	5	3	2	5	10	1	4	1	1
toilet repairs tamaree		1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs the dawn		1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	-	2	2	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	-	1
toilet repairs the palms		1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
toilet repairs veteran		1	1	1	1	1	1	1	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
toilet repairs victory heights		1	1	1	-	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Plumbers Bendigo		-	-	-	-	-	-	-	-	-	-	-	-	-	-	23	21	18	17	23	19	15	14	12	9	7	7	9	9	8	8	4	3	3	2	3	3	3	5	8
Plumbers Kennington		-	-	-	-	-	-	-	-	-	-	-	-	-	-	32	33	33	27	34	38	34	32	54	3	1	1	3	1	3	3	1	1	1	1	1	1	14	1	1
Plumbers Ironbark		-	-	-	-	-	-	-	-	-	-	-	-	-	-	43	2	6	8	9	5	6	5	6	6	7	6	7	6	6	4	4	5	6	7	2	8	7	7	4
Plumbers White Hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	31	2	4	4	3	4	4	6	-	8	4	3	3	2	2	2	2	2	2	3	3	3	3	3	3
Plumbers Epsom		-	-	-	-	-	-	-	-	-	-	-	-	-	-	78	3	4	4	5	5	5	3	4	3	2	3	3	4	4	5	2	2	1	3	4	4	4	4	4
Plumbers Long Gully		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	5	5	6	5	5	23	21	4	3	3	3	3	2	2	2	2	2	2	2	3	1	1	2
Plumbers California Gully		-	-	-	-	-	-	-	-	-	-	-	-	-	-	25	2	3	3	3	4	5	5	5	5	3	2	4	4	3	3	3	2	3	4	3	3	3	3	3
Plumbers West Bendigo		-	-	-	-	-	-	-	-	-	-	-	-	-	-	13	10	10	2	4	3	3	2	3	2	3	3	4	4	1	1	2	1	2	1	1	2	3	3	2
Plumbers Strathdale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	33	3	4	4	4	7	5	5	5	4	4	4	4	4	6	6	3	4	4	4	4	4	3	5	6
Plumbers Golden Square		-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	3	6	7	5	8	6	6	6	12	3	2	2	2	3	2	2	1	1	2	3	3	4	4	5
Plumbers Eaglehawk		-	-	-	-	-	-	-	-	-	-	-	-	-	-	41	34	32	38	43	-	45	49	42	6	4	5	4	4	4	3	3	2	2	2	2	3	3	3	3
Plumbers Kangaroo Flat		-	-	-	-	-	-	-	-	-	-	-	-	-	-	40	33	37	39	46	43	40	38	41	9	7	9	9	10	10	6	5	6	5	6	7	7	4	6	5
Plumbers Flora Hill		-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	3	3	3	3	3	3	5	3	3	3	3	3	2	23	2	2	1	3	3	3	3	3	1
Plumbers Lockwood		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	66	64	72	78	72	78	70	76	54	53	61	56	34	34	27	25	29	5	28	1	2	1	2	1
Plumbers Strathfieldsaye		-	-	-	-	-	-	-	-	-	-	-	-	-	-	29	31	32	30	32	33	33	30	37	29	11	9	9	10	9	8	7	8	6	6	6	7	10	7	10
Plumbers Junortoun		-	-	-	-	-	-	-	-	-	-	-	-	-	-	26	3	7	6	7	7	7	9	8	5	4	5	5	2	2	2	2	2	2	2	2	3	3	3	6
Plumbers Maiden Gully		-	-	-	-	-	-	-	-	-	-	-	-	-	-	30	3	4	3	3	5	5	6	3	4	3	4	4	3	3	3	2	2	2	1	1	25	2	3	3
Emergency Plumber Bendigo		-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	6	3	3	3	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Emergency Plumber Kennington		-	-	-	-	-	-	-	-	-	-	-	-	-	-	11	10	9	10	10	21	23	20	25	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
Emergency Plumber Ironbark		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	6	6	5	5	3	3	3	7	7	11	10	1	1	1	1	1	1	1	1	1	1	1	4
Emergency Plumber White Hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Emergency Plumber Epsom		-	-	-	-	-	-	-	-	-	-	-	-	-	-	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11	2
Emergency Plumber Long Gully		-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Emergency Plumber California Gully		-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2
Emergency Plumber West Bendigo		-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Emergency Plumber Strathdale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Emergency Plumber Golden Square		-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	5	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Emergency Plumber Eaglehawk		-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	2	3	3	3	3	3	3	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Emergency Plumber Kangaroo Flat		-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	2	4	4	10	3	3	4	4	4	3	1	2	1	1	1	1	2	1	1	1	1	1	2	1
Emergency Plumber Flora Hill		-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Emergency Plumber Lockwood		-	-	-	-	-	-	-	-	-	-	-	-	-	-	15	5	4	10	8	6	1	5	7	1	8	4	4	2	2	2	2	3	2	2	2	2	2	1	1
Emergency Plumber Strathfieldsaye		-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	1	2	1	1	1	1	1	4	4	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2
Emergency Plumber Junortoun		-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	1	1	1	2	2	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
Emergency Plumber Maiden Gully		-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Blocked Drains Bendigo		-	-	-	-	-	-	-	-	-	-	-	-	-	-	21	15	15	15	14	15	17	16	15	14	14	13	13	13	8	9	9	11	7	7	7	7	4	10	6
Blocked Drains Kennington		-	-	-	-	-	-	-	-	-	-	-	-	-	-	29	28	31	26	22	11	12	23	36	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
Blocked Drains Ironbark		-	-	-	-	-	-	-	-	-	-	-	-	-	-	17	18	18	17	27	10	1	2	1	1	1	1	1	1	1	1	1	2	3	3	7	9	10	5	4
Blocked Drains White Hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	24	1	2	20	2	2	31	-	-	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Blocked Drains Epsom		-	-	-	-	-	-	-	-	-	-	-	-	-	-	79	-	6	9	13	20	11	14	8	30	2	6	8	5	3	9	9	5	4	42	1	5	3	1	2
Blocked Drains Long Gully		-	-	-	-	-	-	-	-	-	-	-	-	-	-	15	1	1	15	1	14	12	17	13	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	5
Blocked Drains California Gully		-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	9	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Blocked Drains West Bendigo		-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	5	5	4	5	5	6	6	5	5	5	4	4	5	5	5	4	4	3	4	4	3	4	3	2
Blocked Drains Strathdale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	15	2	2	2	2	3	2	3	2	2	2	1	1	1	2	2	2	2	1	1	1	2	1	1	1
Blocked Drains Golden Square		-	-	-	-	-	-	-	-	-	-	-	-	-	-	16	1	2	2	10	1	2	2	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Blocked Drains Eaglehawk		-	-	-	-	-	-	-	-	-	-	-	-	-	-	17	2	2	2	3	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Blocked Drains Kangaroo Flat		-	-	-	-	-	-	-	-	-	-	-	-	-	-	23	2	11	13	3	2	13	2	19	3	2	1	1	1	2	1	2	2	2	2	1	1	1	1	1
Blocked Drains Flora Hill		-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1
Blocked Drains Lockwood		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	8	9	10	9	9	6	5	2	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Blocked Drains Strathfieldsaye		-	-	-	-	-	-	-	-	-	-	-	-	-	-	17	1	4	5	4	3	5	3	4	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
Blocked Drains Junortoun		-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Blocked Drains Maiden Gully		-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Hot Water Service Bendigo		-	-	-	-	-	-	-	-	-	-	-	-	-	-	47	39	47	46	52	44	41	43	58	59	51	62	56	57	69	68	67	73	67	46	55	52	21	48	42
Hot Water Service Kennington		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	6	5	3	4	6	6	6	4	3	4	4	3	4	3	2	3	2	2	2	1	1	1	1
Hot Water Service Ironbark		-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	3	4	51	55	57	59	65	6	8	10	11	16	15	17	13	7	7	14	17	9	20	15	9	8
Hot Water Service White Hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	4	-	2	-	3	3	-	20	2	4	2	2	2	2	2	2	2	2	2	1	1	1	1
Hot Water Service Epsom		-	-	-	-	-	-	-	-	-	-	-	-	-	-	58	53	61	50	-	-	53	-	-	6	5	2	-	3	4	2	3	3	6	3	2	3	2	3	4
Hot Water Service Long Gully		-	-	-	-	-	-	-	-	-	-	-	-	-	-	14	7	4	2	2	9	6	6	5	2	4	2	2	2	2	2	2	9	2	2	1	1	1	3	1
Hot Water Service California Gully		-	-	-	-	-	-	-	-	-	-	-	-	-	-	19	2	2	2	2	2	2	2	16	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1
Hot Water Service West Bendigo		-	-	-	-	-	-	-	-	-	-	-	-	-	-	20	14	18	12	13	14	14	11	13	12	12	14	12	11	13	13	12	12	8	10	8	11	8	8	7
Hot Water Service Strathdale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	9	9	7	5	6	6	8	5	4	6	7	7	8	7	8	6	5	9	8	10	6	7	6
Hot Water Service Golden Square		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	3	4	23	4	-	24	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1
Hot Water Service Eaglehawk		-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	3	3	3	3	3	3	3	2	2	3	2	2	2	2	2	2	2	1	3	1	1	1	1	1
Hot Water Service Kangaroo Flat		-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	31	8	-	-	8	-	-	11	7	6	6	6	5	6	1	1	5	3	7	1	5	5	6	4
Hot Water Service Flora Hill		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	24	24	33	23	26	22	4	2	3	5	2	2	2	2	2	2	2	2	2	1	1	1	1
Hot Water Service Lockwood		-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	5	8	7	7	8	7	6	8	6	6	6	5	6	9	13	15	14	13	12	1	2	1	12	1
Hot Water Service Strathfieldsaye		-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	3	3	3	-	-	-	-	-	1	3	2	1	1	1	3	3	1	2	3	2	1	1	1
Hot Water Service Junortoun		-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	3	2	2	6	1	4	4	6	2	2	2	2	2	2	2	2	2	2	2	1	2	2	4	6
Hot Water Service Maiden Gully		-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	3	3	3	4	5	6	3	4	3	2	1	2	4	3	3	2	3	2	3	1	1	1	2	4
Tap Repairs Bendigo		-	-	-	-	-	-	-	-	-	-	-	-	-	-	14	2	2	2	3	4	3	2	4	4	4	2	2	2	2	2	2	1	1	1	1	1	1	1	1
Tap Repairs Kennington		-	-	-	-	-	-	-	-	-	-	-	-	-	-	19	2	4	2	4	4	2	3	4	5	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1
Tap Repairs Ironbark		-	-	-	-	-	-	-	-	-	-	-	-	-	-	32	27	48	40	16	11	12	5	3	7	7	6	1	1	1	5	6	2	3	3	2	6	8	2	1
Tap Repairs White Hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	1	1	7	1	9	6	7	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Tap Repairs Epsom		-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	2	3	4	3	4	5	5	3	2	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1
Tap Repairs Long Gully		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	4	3	3	5	2	1	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Tap Repairs California Gully		-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	4	4	4	3	3	3	4	3	4	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
Tap Repairs West Bendigo		-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Tap Repairs Strathdale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	2	5	5	3	4	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1
Tap Repairs Golden Square		-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	3	3	3	4	2	4	8	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Tap Repairs Eaglehawk		-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	3	6	6	5	6	5	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Tap Repairs Kangaroo Flat		-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	13	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Tap Repairs Flora Hill		-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	2	3	3	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Tap Repairs Lockwood		-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	2	3	5	5	5	2	3	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1
Tap Repairs Strathfieldsaye		-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	6	9	7	7	7	6	7	8	8	5	2	1	1	1	2	1	2	2	1	1	1	1	1	1
Tap Repairs Junortoun		-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	2	3	3	5	5	3	4	4	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2
Tap Repairs Maiden Gully		-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Toilet Repairs Bendigo		-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2
Toilet Repairs Kennington		-	-	-	-	-	-	-	-	-	-	-	-	-	-	34	1	2	2	2	2	2	5	1	4	1	1	3	2	2	2	1	1	1	1	1	1	1	1	-
Toilet Repairs Ironbark		-	-	-	-	-	-	-	-	-	-	-	-	-	-	48	11	13	11	11	10	6	1	2	10	1	1	1	1	1	2	6	5	2	3	3	10	10	4	1
Toilet Repairs White Hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	2	6	5	1	1	1	8	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Toilet Repairs Epsom		-	-	-	-	-	-	-	-	-	-	-	-	-	-	24	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2
Toilet Repairs Long Gully		-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	1	3	2	1	1	1	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Toilet Repairs California Gully		-	-	-	-	-	-	-	-	-	-	-	-	-	-	13	1	2	1	1	2	2	3	2	2	1	1	2	2	2	2	1	1	2	1	1	2	2	1	1
Toilet Repairs West Bendigo		-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Toilet Repairs Strathdale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Toilet Repairs Golden Square		-	-	-	-	-	-	-	-	-	-	-	-	-	-	11	1	4	8	4	9	2	5	3	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Toilet Repairs Eaglehawk		-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	4	6	4	5	5	4	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Toilet Repairs Kangaroo Flat		-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	1	9	14	6	6	5	7	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Toilet Repairs Flora Hill		-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Toilet Repairs Lockwood		-	-	-	-	-	-	-	-	-	-	-	-	-	-	29	26	25	24	35	33	36	20	58	57	56	33	38	45	44	39	41	32	36	34	3	2	3	2	1
Toilet Repairs Strathfieldsaye		-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	5	9	8	9	9	8	8	8	6	6	5	3	5	2	1	1	3	2	1	1	1	1	1	1
Toilet Repairs Junortoun		-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Toilet Repairs Maiden Gully		-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	3	3	3	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
